ID,Number of Likes(favor),Retweet Count,Is retweeted,bias,label,slc_label
1524505388623831040,4208,452,False,right,"['Slogans', ' Loaded language', ' Exaggeration or minimization', ' Name calling or labeling']",propaganda
1562474561257410562,114,20,False,left,"['Appeal to authority', ' Loaded language']",propaganda
1524506216004730881,91,32,False,right,['Slogans'],propaganda
1564727946555924483,0,12,False,left,['Loaded language'],propaganda
1565761652359892994,0,50,False,left,['Loaded language'],propaganda
1568714698207465472,9,1,False,left,['Loaded language'],propaganda
1570785096566992896,52,21,False,left,"['Black-and-white fallacy', ' Appeal to authority']",propaganda
1532120945199964160,403,60,False,lean left,['Loaded language'],propaganda
1558129878129643520,40,4,False,left,non propaganda,non propaganda
1529301249988136960,2923,221,False,lean left,['Loaded language'],propaganda
1556709245269278720,115,10,False,left,['Loaded language'],propaganda
1527920425455390720,627,29,False,lean left,non propaganda,non propaganda
1527493948675334144,45,13,False,lean left,non propaganda,non propaganda
1526686927705227264,824,148,False,lean left,['Loaded language'],propaganda
1555239197916729348,0,2,False,right,non propaganda,non propaganda
1576199680664522752,7,2,False,lean right,non propaganda,non propaganda
1575318600252112902,0,2,False,left,non propaganda,non propaganda
1569380835765243904,13,1,False,left,['Loaded language'],propaganda
1575927104444694529,1,0,False,left,['Loaded language'],propaganda
1573255963632713728,337,18,False,left,['Loaded language'],propaganda
1571943739852988422,42,7,False,right,non propaganda,non propaganda
1571887994763706371,307,68,False,right,"['Causal Oversimplification', ' Loaded language']",propaganda
1575927185952604160,46,15,False,lean right,non propaganda,non propaganda
1559226143080796160,58,17,False,lean right,non propaganda,non propaganda
1575438376601362432,1,0,False,right,['Loaded language'],propaganda
1576022825235726336,0,224,False,right,non propaganda,non propaganda
1576195446074183681,41,13,False,lean right,non propaganda,non propaganda
1576701115697356801,36,1,False,right,"['Loaded language', ' Name calling or labeling']",propaganda
1563166149269159936,0,28,False,right,"['Reductio ad Hitlerum', ' Name calling or labeling', ' Obfuscation', ' intentional vagueness', ' confusion']",propaganda
1533349299844952065,273,34,False,lean left,non propaganda,non propaganda
1560022200815702017,48,20,False,left,non propaganda,non propaganda
1564657880183279620,23,1,False,left,['Appeal to fear/prejudice'],propaganda
1564650735454797824,154,33,False,left,['Appeal to authority'],propaganda
1531746738926673922,7617,524,False,lean left,['Loaded language'],propaganda
1566842894509563906,5,0,False,right,"['Loaded language', ' Name calling or labeling']",propaganda
1574224802063290368,2,1,False,center,['Loaded language'],propaganda
1504423600941678592,10,0,False,lean left,['Loaded language'],propaganda
1326944606219624448,2,0,False,lean left,['Appeal to authority'],propaganda
1573388428561055745,6402,1128,False,lean left,['Slogans'],propaganda
1547705227947585536,2833,191,False,lean left,['Loaded language'],propaganda
1323806581591592960,0,9,False,right,non propaganda,non propaganda
1573318015755632640,722,212,False,lean left,['Loaded language'],propaganda
1576953217388118017,344,29,False,lean left,['Loaded language'],propaganda
1571921621283377154,945,121,False,lean left,['Flag-waving'],propaganda
1575141853426585603,125,27,False,left,"['Name calling or labeling', ' Loaded language']",propaganda
1347224420935462914,11635,686,False,right,non propaganda,non propaganda
1325845422624165888,1,0,False,lean left,"['Appeal to authority', ' Thought-terminating cliche']",propaganda
1567532681327525888,117,31,False,left,['Loaded language'],propaganda
1414637768160993292,0,121,False,right,['Loaded language'],propaganda
1564913332867448834,21,0,False,lean left,non propaganda,non propaganda
1544584868541210624,208,4,False,lean left,non propaganda,non propaganda
1532416675546537984,24,2,False,right,"['Slogans', ' Whataboutism']",propaganda
1563561180165476354,1,1,False,lean left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1232747418380361732,1,0,False,lean left,"['Appeal to authority', ' Doubt']",propaganda
1575932246913056770,25,7,False,center,non propaganda,non propaganda
1548377246309658632,0,904,False,right,"['Loaded language', ' Doubt']",propaganda
1297952437479919618,375,67,False,right,"['Loaded language', ' Name calling or labeling']",propaganda
1283399658820206592,0,0,False,lean left,non propaganda,non propaganda
1429987637310365717,138,6,False,right,non propaganda,non propaganda
1570495513325146113,0,0,False,center,['Flag-waving'],propaganda
1575581215524286464,37,8,False,center,non propaganda,non propaganda
1568345111246897152,397,16,False,lean left,"['Loaded language', ' Flag-waving']",propaganda
1574167610677141507,5165,640,False,lean left,non propaganda,non propaganda
1549091168058744833,7,0,False,right,"['Loaded language', ' Appeal to authority']",propaganda
1540634199706767360,1341,143,False,lean left,['Loaded language'],propaganda
1326283833390542851,1,1,False,lean left,non propaganda,non propaganda
1395578207886221316,0,4,False,right,['Loaded language'],propaganda
1576350016607817729,53,19,False,center,non propaganda,non propaganda
1555006877276246017,3,0,False,lean left,['Loaded language'],propaganda
1313318528997453825,0,897,False,right,non propaganda,non propaganda
1576882357482803200,1,0,False,center,non propaganda,non propaganda
1315472847096229888,1,1,False,lean left,non propaganda,non propaganda
1527611321595871232,0,135,False,right,['Loaded language'],propaganda
1572609642999566340,3,2,False,center,"['Appeal to authority', ' Loaded language']",propaganda
1565521749722091520,98,32,False,right,"['Slogans', ' Flag-waving']",propaganda
1569604404117897217,1,0,False,center,non propaganda,non propaganda
1525104663820963846,0,5,False,right,"['Causal Oversimplification', ' Doubt']",propaganda
1525140681135738880,15,5,False,lean left,non propaganda,non propaganda
1530601850382209024,0,12,False,right,['Loaded language'],propaganda
1539696928258232323,65,21,False,left,['Loaded language'],propaganda
1575085586108616704,0,0,False,center,non propaganda,non propaganda
1355339354676187139,81,9,False,right,"['Slogans', ' Thought-terminating cliché']",propaganda
1316464835652091906,1,0,False,lean left,non propaganda,non propaganda
1575478040347480064,18,4,False,center,non propaganda,non propaganda
1524014792876437504,2,0,False,lean left,['Bandwagon'],propaganda
1571688123238604800,0,0,False,center,non propaganda,non propaganda
1541625692940558347,15,2,False,right,"['Appeal to authority', ' Loaded language']",propaganda
1548035859953291267,4,2,False,lean left,['Exaggeration or minimization'],propaganda
1575991410683265025,15,3,False,center,['Exaggeration or minimization'],propaganda
1575850620921483264,247,24,False,lean right,non propaganda,non propaganda
1415884048069799939,0,106,False,right,"['Appeal to authority', ' Loaded language']",propaganda
1576043144164282368,62,6,False,right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1531017782858588160,0,50,False,right,['Exaggeration or minimization'],propaganda
1542500568144510976,15,10,False,right,"['Appeal to authority', ' Loaded language', ' Exaggeration or minimization', ' Flag-waving']",propaganda
1571548347902660611,0,0,False,lean right,"['Exaggeration or minimization', ' Loaded language']",propaganda
1576957492722106370,17,4,False,center,"['Appeal to authority', ' Loaded language']",propaganda
1440699201499713545,2,0,False,lean left,non propaganda,non propaganda
1559196226968555520,13,0,False,left,non propaganda,non propaganda
1267054590404571136,147,126,False,lean left,['Appeal to authority'],propaganda
1535299753042493442,43,4,False,right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1364980568346222599,86,4,False,left,['Loaded language'],propaganda
1563520792242970625,480,81,False,left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1574538263204835329,146,15,False,lean right,['Loaded language'],propaganda
1088287201316679681,14,1,False,lean right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1099869657627004928,93,10,False,lean right,non propaganda,non propaganda
1461379193778978823,301,16,False,right,['Loaded language'],propaganda
1536431341776125958,555,49,False,lean left,['Doubt'],propaganda
1554842447502606337,19,4,False,left,['Loaded language'],propaganda
1560114224793374721,387,5,False,left,['Loaded language'],propaganda
1575877160371355649,5,1,False,lean right,['Loaded language'],propaganda
1576383987618091008,46,20,False,center,non propaganda,non propaganda
1502422401988050948,2,0,False,left,['Loaded language'],propaganda
1488514018314698760,3,0,False,left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1551999120369410048,13,5,False,right,['Loaded language'],propaganda
1571131792916377604,2,0,False,right,['Loaded language'],propaganda
1571909149461561345,2433,84,False,left,['Loaded language'],propaganda
1546568918352928769,1330,278,False,left,"['Exaggeration or minimization', ' Loaded language', ' Name calling or labeling']",propaganda
1537092396520988675,5,0,False,left,['Loaded language'],propaganda
1239178875667730434,3,2,False,lean left,non propaganda,non propaganda
1529561237176066049,9,0,False,right,['Loaded language'],propaganda
1554249879119183875,20,4,False,right,"['Appeal to authority', ' Loaded language', ' Flag-waving']",propaganda
1576451973351723008,35,7,False,center,['Exaggeration or minimization'],propaganda
1554223321784393728,0,2654,False,right,non propaganda,non propaganda
1225160739385757698,533,72,False,lean left,"['Appeal to authority', ' Flag-waving', ' Loaded language']",propaganda
1535831876597821440,309,53,False,left,['Loaded language'],propaganda
1551611837229170688,0,1,False,lean left,"['Loaded language', ' Repetition']",propaganda
1517424911169593344,4841,706,False,lean left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1561357767297884160,0,1,False,lean right,['Exaggeration or minimization'],propaganda
1575488079040720896,31,3,False,center,['Exaggeration or minimization'],propaganda
1572211544037150721,25,1,False,right,non propaganda,non propaganda
1571472709418373122,49,11,False,left,non propaganda,non propaganda
1564357416887672834,41,2,False,left,['Loaded language'],propaganda
1565783700138254336,95,29,False,left,['Loaded language'],propaganda
1197312695009185794,99,25,False,lean left,['Loaded language'],propaganda
1540862594784845825,22,3,False,right,['Loaded language'],propaganda
1576599152649273345,58,11,False,center,['Exaggeration or minimization'],propaganda
1569384781682720769,190,41,False,right,"['Loaded language', ' Exaggeration or minimization', ' Doubt']",propaganda
1260962685912584194,5,4,False,lean left,"['Appeal to authority', ' Loaded language']",propaganda
1537431700451471360,12,7,False,right,"['Obfuscation', ' intentional vagueness', ' confusion', ' Repetition']",propaganda
921803672949989376,1,1,False,left,non propaganda,non propaganda
1570899530778021889,4,0,False,left,['Loaded language'],propaganda
1575512076881117187,112,15,False,lean right,['Loaded language'],propaganda
656529414222692354,3,0,False,left,['Exaggeration or Minimization'],propaganda
1575511007417475072,0,0,False,center,non propaganda,non propaganda
1374831314138959887,37,3,False,left,non propaganda,non propaganda
1565576471896158208,39,2,False,right,non propaganda,non propaganda
1556837527549612038,0,36,False,left,non propaganda,non propaganda
1569791066303512578,0,5,False,right,['Loaded language'],propaganda
1569507822379085824,105,4,False,left,"['Loaded language', ' Name calling or labeling']",propaganda
1574997447310548992,3,0,False,center,['Appeal to authority'],propaganda
1523614358323875840,22,1,False,lean left,non propaganda,non propaganda
1560631893594460162,1,0,False,left,non propaganda,non propaganda
1534681823216803840,5,0,False,left,non propaganda,non propaganda
1576327468763746304,0,4,False,right,"['Loaded language', ' Name calling or labeling']",propaganda
1569510755627843585,6,0,False,left,['Loaded language'],propaganda
1564679433109250054,36,4,False,lean right,['Causal oversimplification'],propaganda
1575499313274269697,205,48,False,lean right,['Exaggeration or minimization'],propaganda
1546497839618031617,104,1,False,left,non propaganda,non propaganda
1571514159489253376,0,510,False,right,"['Slogans', ' Loaded language']",propaganda
1317623313041162241,87,9,False,left,non propaganda,non propaganda
1570025899730391040,0,5511,False,right,['Loaded language'],propaganda
1537871113908273153,2,1,False,lean left,['Loaded language'],propaganda
1562940853106028545,281,128,False,right,non propaganda,non propaganda
1572966628043677696,0,27,False,lean right,non propaganda,non propaganda
1569523852543422465,25,0,False,left,non propaganda,non propaganda
1531484464282492928,72,9,False,right,non propaganda,non propaganda
1569764995684081664,0,41,False,left,non propaganda,non propaganda
1534216288687489025,27,5,False,left,non propaganda,non propaganda
1569725630593253376,0,1,False,left,['Loaded language'],propaganda
760943912689082368,1,0,False,left,non propaganda,non propaganda
1575513729835352065,22,7,False,lean right,['Loaded language'],propaganda
1238242494279802888,6,1,False,lean left,['Loaded language'],propaganda
1564264282472304642,26,3,False,lean right,non propaganda,non propaganda
1535740300957728768,0,161,False,left,non propaganda,non propaganda
1508125005296680967,113,1,False,left,non propaganda,non propaganda
1528801230025379843,6,2,False,left,non propaganda,non propaganda
1565564600359141376,0,137,False,right,['Loaded language'],propaganda
1543174933638946818,4701,670,False,lean left,['Loaded language'],propaganda
1535320216229511169,14,3,False,right,['Slogans'],propaganda
1572034629695115270,8,0,False,left,non propaganda,non propaganda
1575453520463003648,0,140,False,lean right,non propaganda,non propaganda
1548033820288438272,31,9,False,right,['Appeal to authority'],propaganda
1542153354415046661,75,16,False,right,non propaganda,non propaganda
1572408384372064257,0,0,False,left,non propaganda,non propaganda
1105575349415481347,2,0,False,lean right,['Loaded language'],propaganda
1526726646941859840,4,2,False,lean left,non propaganda,non propaganda
1497610356247744513,0,20,False,left,non propaganda,non propaganda
1105575597412139008,25,0,False,lean right,['Exaggeration or minimization'],propaganda
1572744150495404033,0,0,False,left,non propaganda,non propaganda
1576943219711283200,98,24,False,right,non propaganda,non propaganda
1410027696290156545,14,0,False,left,non propaganda,non propaganda
1512591026157936645,0,3146,False,lean left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1551959924971823106,3,3,False,lean left,['Loaded language'],propaganda
1525262084400889857,0,438,False,left,non propaganda,non propaganda
1528913038643908609,465,71,False,lean left,['Appeal to authority'],propaganda
1541467003260751877,0,0,False,right,non propaganda,non propaganda
1530201457835888642,10,2,False,right,non propaganda,non propaganda
1567657075706105856,0,11,False,right,non propaganda,non propaganda
1555911661890015232,208,63,False,left,['Loaded language'],propaganda
1563533347720396804,1,0,False,left,non propaganda,non propaganda
1569405968709992449,24,2,False,left,non propaganda,non propaganda
1191408705566363649,2,4,False,lean left,non propaganda,non propaganda
1558500450449739778,6,0,False,left,['Causal oversimplification'],propaganda
1564994830396260353,506,63,False,left,non propaganda,non propaganda
1552014622206660609,3,2,False,lean left,"['Appeal to authority', ' Loaded language']",propaganda
1574387030544490498,15,1,False,lean right,['Loaded language'],propaganda
1556305945990496256,46,4,False,left,non propaganda,non propaganda
1575553798541549569,34,6,False,lean right,non propaganda,non propaganda
1440422322209366021,0,12,False,left,non propaganda,non propaganda
1546924998295691265,0,0,False,right,"['Loaded language', ' Straw man', ' Name calling or labeling']",propaganda
1528236767249309696,2,0,False,right,non propaganda,non propaganda
1217478464267149313,19,21,False,lean left,non propaganda,non propaganda
1575070403256524801,1,0,False,center,['Appeal to authority'],propaganda
1238224044849274880,0,0,False,lean left,non propaganda,non propaganda
1528245387470987265,0,0,False,right,non propaganda,non propaganda
1528414357230583815,113,6,False,right,['Exaggeration or minimization'],propaganda
1524063926832537601,30,10,False,right,['Straw man'],propaganda
1527988424367644675,0,151,False,right,['Doubt'],propaganda
1574829206340603910,2,0,False,center,non propaganda,non propaganda
1544854060725145600,80,6,False,right,non propaganda,non propaganda
1567274787877302272,117,26,False,right,['Causal oversimplification'],propaganda
1574137907476107266,8,7,False,lean left,['Loaded language'],propaganda
1461419781794451470,2,1,False,lean right,non propaganda,non propaganda
1504913576670253065,1,0,False,lean left,['Loaded language'],propaganda
1530296555193892866,59,15,False,lean right,['Loaded language'],propaganda
1563350952366596096,20,1,False,right,"['Bandwagon', ' Obfuscation', ' intentional vagueness', ' confusion', ' Loaded language']",propaganda
1408120087773655045,92,10,False,right,non propaganda,non propaganda
1102594184224129024,150,22,False,lean right,"['Loaded language', ' Doubt']",propaganda
1100139417275191296,26,4,False,lean right,['Appeal to authority'],propaganda
1423740621425106947,3,0,False,lean left,non propaganda,non propaganda
1567575402700328960,12,0,False,right,"['Exaggeration or minimization', ' Loaded language']",propaganda
1575546008288825347,17,3,False,center,non propaganda,non propaganda
1574935451848376326,52,9,False,center,non propaganda,non propaganda
1484994043436224522,4,0,False,lean left,non propaganda,non propaganda
1513965468679299078,15,0,False,lean left,['Exaggeration or minimization'],propaganda
1558688115652546560,8,0,False,right,['Name calling or labeling'],propaganda
1530192392271306753,271,86,False,lean right,"['Name calling or labeling', ' Loaded language']",propaganda
1538943562766761991,6,0,False,right,non propaganda,non propaganda
1569184979057352705,4,2,False,lean left,non propaganda,non propaganda
1532674758059380737,3062,189,False,lean left,non propaganda,non propaganda
1575431942723575808,0,35,False,right,non propaganda,non propaganda
1575991348523565056,48,12,False,lean right,['Loaded language'],propaganda
1101564104878239747,2,0,False,lean right,non propaganda,non propaganda
1549455908119494657,20,3,False,lean left,non propaganda,non propaganda
995775854599901185,0,13,False,lean right,non propaganda,non propaganda
1576575254209728512,30,11,False,center,"['Exaggeration or minimization', ' Appeal to authority']",propaganda
1574817193044414466,2,0,False,lean left,"['Exaggeration or minimization', ' Straw man', ' Loaded language']",propaganda
1541585909443088384,795,98,False,lean left,['Loaded language'],propaganda
1568242953088544771,41,9,False,right,['Flag-waving'],propaganda
1569205594875203584,3,1,False,lean left,non propaganda,non propaganda
1402361217986043908,1393,100,False,right,['Flag-waving'],propaganda
1544472247167242240,4698,443,False,lean left,['Loaded language'],propaganda
1540041273091948544,32,2,False,right,['Loaded language'],propaganda
1100836371319660545,72,7,False,lean right,non propaganda,non propaganda
1522402320641843201,32,5,False,right,"['Loaded language', ' Flag-waving', ' Exaggeration or Minimization']",propaganda
1551286458211778566,43,0,False,right,non propaganda,non propaganda
1481699442168594433,15,10,False,lean left,non propaganda,non propaganda
1561471436371464196,12,0,False,lean right,non propaganda,non propaganda
1506393404632096771,311,25,False,lean left,['Appeal to authority'],propaganda
1570525040613158912,0,314,False,right,non propaganda,non propaganda
1535987489374191617,1,0,False,lean left,non propaganda,non propaganda
1088596672681332736,64,11,False,lean right,non propaganda,non propaganda
1554787098259234817,1494,241,False,lean left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1537855695114076161,593,87,False,right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1554971370811162624,102,15,False,lean left,non propaganda,non propaganda
1561723152589357057,7,0,False,lean right,['Loaded language'],propaganda
1575556014400802816,13,5,False,lean right,non propaganda,non propaganda
1575795693167513603,1,1,False,lean left,non propaganda,non propaganda
1558236695405170688,13,0,False,lean left,non propaganda,non propaganda
1088204840017297408,0,0,False,lean right,non propaganda,non propaganda
1537861832660197376,11,0,False,right,non propaganda,non propaganda
1103647036585455617,41,8,False,lean right,non propaganda,non propaganda
1107352785245356036,1,0,False,lean right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1572610932735619072,4,4,False,right,"['Loaded language', ' Flag-waving']",propaganda
1574558310199480320,9,0,False,lean left,['Loaded language'],propaganda
1575618006264283139,13,2,False,lean right,['Exaggeration or minimization'],propaganda
1575806424491368452,36,9,False,center,non propaganda,non propaganda
1103844120836169734,55,4,False,lean right,['Exaggeration or minimization'],propaganda
1104126362498072576,19,1,False,lean right,non propaganda,non propaganda
1398312747952185348,110,11,False,right,"['Exaggeration or minimization', ' Loaded language']",propaganda
1557151390123933696,6,3,False,lean left,non propaganda,non propaganda
1532005974558613504,7,8,False,right,non propaganda,non propaganda
1539797295914520576,0,0,False,right,['Loaded language'],propaganda
1516864591678033927,2,0,False,lean left,['Loaded language'],propaganda
1530186550704848899,8,2,False,lean left,['Loaded language'],propaganda
1563883008654036998,8,0,False,lean left,['Loaded language'],propaganda
1559183635529572352,22,3,False,right,['Loaded language'],propaganda
1560969553663909892,23,3,False,lean right,"['Loaded language', ' Slogans']",propaganda
1540036083903340544,1,0,False,right,['Loaded language'],propaganda
1571697758486265857,30,2,False,right,['Loaded language'],propaganda
1576145001062760449,2,0,False,right,['Loaded language'],propaganda
1519727617741627392,0,0,False,lean left,non propaganda,non propaganda
1526777626693713920,8,5,False,right,"['Loaded language', ' Bandwagon']",propaganda
1540037010177626112,0,3123,False,right,non propaganda,non propaganda
1300611862522769413,161,21,False,right,['Bandwagon'],propaganda
1537821174054502400,0,0,False,lean left,"['Loaded language', ' Flag-waving']",propaganda
1575185220579442688,109,32,False,right,['Loaded language'],propaganda
1525741192574603265,3,0,False,lean left,['Loaded language'],propaganda
1549512734173175808,314,27,False,right,non propaganda,non propaganda
1542575227330240513,0,0,False,lean left,non propaganda,non propaganda
1575640331604967426,34,4,False,lean right,"['Loaded language', ' Exaggeration or Minimization']",propaganda
1576221737934635009,26,5,False,lean right,['Loaded language'],propaganda
1574384954099712000,0,0,False,lean left,non propaganda,non propaganda
1575680692641566721,35,4,False,lean right,non propaganda,non propaganda
1573418121024897024,0,2043,False,lean right,['Doubt'],propaganda
1538697504211865600,403,14,False,right,non propaganda,non propaganda
1530683636374286341,917,128,False,right,"['Name calling or labeling', ' Loaded language']",propaganda
1562519037237534720,9,2,False,right,"['Loaded language', ' Whatabaoutism']",propaganda
1536392156901957632,11,0,False,right,['Loaded language'],propaganda
1540104544633425925,4,1,False,lean left,['Loaded language'],propaganda
1575567338933551117,28,4,False,center,['Exaggeration or minimization'],propaganda
1576213268359745540,5,2,False,lean right,"['Appeal to authority', ' Exaggeration or minimization']",propaganda
1551981037055623168,0,0,False,lean left,['Loaded language'],propaganda
1100106889310990336,5,1,False,lean right,['Exaggeration or minimization'],propaganda
1576187734426898432,27,8,False,center,"['Appeal to authority', ' Loaded language']",propaganda
1452628071417327628,0,29,False,lean left,['Loaded language'],propaganda
1562913642709782530,10,0,False,right,['Loaded language'],propaganda
1575562847467307017,8,5,False,lean right,['Exaggeration or Minimisation'],propaganda
1221817973272449025,0,0,False,lean left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1554639899789238272,7,3,False,lean left,['Loaded language'],propaganda
1569115141932982273,32,2,False,right,['Loaded language'],propaganda
1087703321102684160,12,2,False,lean right,['Exaggeration or minimization'],propaganda
1576878506872655875,29,5,False,center,['Appeal to authority'],propaganda
1551990370224988160,47,7,False,right,['Exaggeration or Minimisation'],propaganda
1336742030563749888,4,2,False,lean right,"['Exaggeration or minimization', ' Loaded language']",propaganda
1487152787075047427,8,1,False,right,"['Loaded language', ' Name calling or labeling', ' Black-and-white fallacy', ' Appeal to fear/prejudice']",propaganda
1572346036148113408,0,0,False,lean right,"['Loaded language', ' Name calling or labeling']",propaganda
1530586115853455361,1,0,False,lean left,"['Loaded language', ' Appeal to authority', ' Flag-waving']",propaganda
1575148374701006851,39,13,False,center,"['Loaded language', ' Exaggeration or minimization']",propaganda
1570082482388701184,48,16,False,right,['Loaded language'],propaganda
1307127739036717058,1,2,False,lean left,non propaganda,non propaganda
1575340148967063554,38,9,False,lean right,non propaganda,non propaganda
1528030610354278410,3,0,False,lean left,['Loaded language'],propaganda
1562228339481448448,23,8,False,lean left,non propaganda,non propaganda
1544422830514782212,3942,419,False,lean left,['Loaded language'],propaganda
1575592318614196227,5,2,False,lean right,['Loaded language'],propaganda
1521666246512726020,12,9,False,lean left,non propaganda,non propaganda
1558087872066068487,67,2,False,right,"['Loaded language', ' Appeal to authority', ' Flag-waving']",propaganda
1512860702423326720,4049,547,False,lean left,"['Loaded language', ' Appeal to fear/prejudice']",propaganda
1519736871512911873,809,160,False,lean left,['Loaded language'],propaganda
1524794417844228096,0,2,False,lean left,['Loaded language'],propaganda
1571541957691719681,0,0,False,lean right,['Loaded language'],propaganda
1575983602680139790,5,1,False,lean right,non propaganda,non propaganda
1571609332109742081,0,4,False,right,"['Loaded language', ' Name calling or labeling']",propaganda
1576695496168480768,1,0,False,right,['Loaded language'],propaganda
1567121405011001344,391,41,False,right,['Appeal to authority'],propaganda
1572236629322104837,55,7,False,right,"['Doubt', ' Loaded language', ' Appeal to fear/prejudice']",propaganda
1576948352788594688,3,1,False,lean right,['Loaded language'],propaganda
1573744073936076809,81,19,False,lean right,['Appeal to authority'],propaganda
1527304107739885571,143,47,False,lean right,"['Appeal to authority', ' Repetition', ' Name calling or labeling']",propaganda
1562081060468531202,72,9,False,right,['Loaded language'],propaganda
1533560230973521924,0,0,False,right,non propaganda,non propaganda
1573590593346965505,0,0,False,center,['Loaded language'],propaganda
1575576785298677760,30,10,False,lean right,['Loaded language'],propaganda
1575585718025752576,18,5,False,lean right,['Loaded language'],propaganda
1534035148911566848,1,0,False,right,non propaganda,non propaganda
1486048693123837954,0,7,False,right,non propaganda,non propaganda
1530715658023059458,0,0,False,right,non propaganda,non propaganda
1570603464564289538,5,1,False,right,"['Loaded language', ' Name calling or labeling']",propaganda
1397577110932398081,98,8,False,right,['Appeal to authority'],propaganda
1576212863743676417,18,6,False,center,"['Loaded language', ' Exaggeration or minimization']",propaganda
1566091971583672320,0,0,False,lean right,"['Name calling or labeling', ' Loaded language']",propaganda
1565595371509714944,198,46,False,right,"['Name calling or labeling', ' Bandwagon', ' Slogans']",propaganda
1379561850321313793,0,29,False,right,"['Loaded language', ' Appeal to fear/prejudice', ' Exaggeration or minimization', ' Reductio ad Hitlerum']",propaganda
1565050314302046210,0,2,False,lean right,['Exaggeration or minimization'],propaganda
1087704860609429505,1,0,False,lean right,"['Obfuscation', ' Intentional vagueness', ' Confusion']",propaganda
1538982490194513922,1,0,False,right,non propaganda,non propaganda
1549452246177533952,32,1,False,right,"['Loaded language', ' Exaggeration or minimization', ' Appeal to fear/prejudice/ Causal oversimplification']",propaganda
1563510641695961089,17,2,False,lean right,"['Appeal to authority', ' Loaded language']",propaganda
1538979229483802627,0,0,False,right,non propaganda,non propaganda
1529235281873870855,0,4,False,right,"['Loaded language', ' Doubt', ' Repetition']",propaganda
1562538683542040578,0,1848,False,right,non propaganda,non propaganda
1453087780830171136,5583,475,False,right,['Doubt'],propaganda
1570113183469441024,423,18,False,lean right,['Name calling or labeling'],propaganda
1572623740806070274,0,3,False,lean right,['Loaded language'],propaganda
1576006510899077120,31,6,False,center,['Loaded language'],propaganda
1551260631248019464,51,21,False,right,"['Loaded language', ' Causal oversimplification', ' Thought-terminating cliche']",propaganda
1549544545158823936,1,0,False,right,['Loaded language'],propaganda
1102958891355262977,48,7,False,lean right,"['Loaded language', ' Name calling or labeling']",propaganda
1558160655710035972,55,6,False,lean right,"['Appeal to authority', ' Loaded language', ' Exaggeration or minimization']",propaganda
1099881555760242688,236,17,False,lean right,['Exaggeration or minimization'],propaganda
1102641766614880258,6,0,False,lean right,['Loaded language'],propaganda
1576231232656257024,12,2,False,lean right,non propaganda,non propaganda
1555199641335070721,375,66,False,right,"['Loaded language', ' Appeal to fear/prejudice']",propaganda
1544704487251746817,226,60,False,right,"['Loaded language', ' Name calling or labeling']",propaganda
1576627367799398401,81,11,False,center,['Appeal to authority'],propaganda
1575908773520031744,6,0,False,lean right,['Loaded language'],propaganda
1560646754479271939,4,1,False,lean right,['Loaded language'],propaganda
1574818553114644483,0,89,False,lean right,['Doubt'],propaganda
1107354547893219328,49,0,False,lean right,['Loaded language'],propaganda
1106620973959254017,992,55,False,lean right,['Exaggeration or minimization'],propaganda
1574005553508110342,1390,268,False,lean right,['Loaded language'],propaganda
1574428088263446529,88,31,False,lean right,['Loaded language'],propaganda
1570117777775808513,20,2,False,lean right,non propaganda,non propaganda
1575988878338654210,27,4,False,center,['Loaded language'],propaganda
1576249081952870400,9,5,False,lean right,"['Exaggeration or minimization', ' Appeal to authority']",propaganda
1561711412262715392,0,135,False,lean right,['Loaded language'],propaganda
1569665768127610882,18,7,False,lean right,"['Loaded language', ' Appeal to authority']",propaganda
1576926464477478912,12,1,False,lean right,['Loaded language'],propaganda
1529846555385155590,114,34,False,lean right,non propaganda,non propaganda
1100810300222328838,5,0,False,lean right,non propaganda,non propaganda
1576558735799029760,6,1,False,lean right,non propaganda,non propaganda
1088856161590394881,642,102,False,lean right,['Appeal to authority'],propaganda
1575082670089969664,43,14,False,center,"['Exaggeration or minimization', ' Loaded language']",propaganda
1563980738969616385,42,11,False,lean right,['Whataboutism'],propaganda
1576671340584648707,71,7,False,lean right,['Loaded language'],propaganda
963646361987141639,0,2163,False,lean right,non propaganda,non propaganda
1574828591484997652,0,34,False,lean right,['Loaded language'],propaganda
1573445858334593037,35,10,False,lean right,"['Loaded language', ' Flag-waving']",propaganda
1576580307276517385,78,21,False,center,['Loaded language'],propaganda
1527689556803342336,320,123,False,lean right,non propaganda,non propaganda
993627759988658178,0,4,False,lean right,['Appeal to authority'],propaganda
1576768395097284611,28,4,False,lean right,non propaganda,non propaganda
1529194658479460358,64,27,False,lean right,non propaganda,non propaganda
1576833803296948225,39,7,False,lean right,['Loaded language'],propaganda
